Time,EGM Signal 1,EGM Signal 2
517,161.0,805.0
518,192.0,384.0
519,175.0,175.0
520,182.0,546.0
521,192.0,1728.0
522,172.0,1548.0
523,207.0,0.0
524,164.0,656.0
525,224.0,1120.0
526,157.0,1413.0
527,239.0,717.0
528,152.0,0.0
529,249.0,1992.0
530,149.0,1043.0
531,257.0,771.0
532,146.0,0.0
533,262.0,786.0
534,145.0,0.0
535,264.0,1056.0
536,143.0,1144.0
537,264.0,528.0
538,142.0,426.0
539,261.0,2349.0
540,141.0,0.0
541,256.0,1536.0
542,140.0,560.0
543,250.0,1250.0
544,139.0,834.0
545,242.0,968.0
546,138.0,690.0
547,228.0,684.0
548,142.0,710.0
549,213.0,1278.0
550,150.0,1200.0
551,202.0,1414.0
552,162.0,486.0
553,192.0,1152.0
554,176.0,1056.0
555,182.0,0.0
556,193.0,772.0
557,171.0,684.0
558,209.0,418.0
559,163.0,978.0
560,225.0,1350.0
561,157.0,471.0
562,240.0,1200.0
563,152.0,1216.0
564,250.0,2250.0
565,149.0,1192.0
566,257.0,1799.0
567,147.0,294.0
568,261.0,1566.0
569,145.0,1160.0
570,264.0,2376.0
571,144.0,864.0
572,264.0,1848.0
573,143.0,572.0
574,260.0,520.0
575,141.0,423.0
576,255.0,1020.0
577,141.0,1128.0
578,249.0,747.0
579,140.0,560.0
580,240.0,0.0
581,139.0,556.0
582,227.0,454.0
583,143.0,0.0
584,212.0,212.0
585,151.0,1359.0
586,201.0,0.0
587,163.0,489.0
588,191.0,764.0
589,178.0,534.0
590,181.0,181.0
591,194.0,388.0
592,171.0,171.0
593,210.0,210.0
594,163.0,0.0
595,225.0,0.0
596,157.0,0.0
597,240.0,960.0
598,153.0,0.0
599,250.0,2250.0
600,149.0,894.0
601,257.0,514.0
602,147.0,1323.0
603,262.0,1310.0
604,145.0,1015.0
605,264.0,1584.0
606,144.0,1008.0
607,264.0,2112.0
608,143.0,143.0
609,260.0,2340.0
610,141.0,141.0
611,256.0,1536.0
612,140.0,280.0
613,249.0,747.0
614,140.0,560.0
615,240.0,720.0
616,138.0,0.0
617,226.0,1808.0
618,143.0,572.0
619,211.0,1688.0
620,152.0,760.0
621,201.0,402.0
622,164.0,0.0
623,191.0,764.0
624,179.0,1074.0
625,181.0,181.0
626,195.0,585.0
627,171.0,171.0
628,210.0,630.0
629,163.0,978.0
630,226.0,1582.0
631,157.0,314.0
632,241.0,1687.0
633,152.0,0.0
634,250.0,1750.0
635,149.0,894.0
636,258.0,774.0
637,146.0,292.0
638,262.0,2358.0
639,145.0,870.0
640,264.0,0.0
641,144.0,864.0
642,263.0,789.0
643,142.0,852.0
644,260.0,260.0
645,141.0,423.0
646,255.0,1020.0
647,140.0,840.0
648,249.0,1992.0
649,139.0,695.0
650,240.0,720.0
651,138.0,414.0
652,225.0,675.0
653,144.0,576.0
654,211.0,211.0
655,153.0,1224.0
656,199.0,1393.0
657,165.0,1320.0
658,190.0,190.0
659,180.0,1080.0
660,180.0,360.0
661,197.0,1182.0
662,170.0,170.0
663,212.0,424.0
664,162.0,0.0
665,229.0,229.0
666,156.0,468.0
667,242.0,1694.0
668,152.0,608.0
669,251.0,2008.0
670,148.0,740.0
671,258.0,1806.0
672,146.0,584.0
673,262.0,524.0
674,145.0,1305.0
675,265.0,0.0
676,143.0,1001.0
677,263.0,1052.0
678,142.0,284.0
679,260.0,0.0
680,141.0,1128.0
681,255.0,0.0
682,140.0,420.0
683,248.0,1736.0
684,139.0,1251.0
685,238.0,0.0
686,138.0,1104.0
687,224.0,0.0
688,145.0,725.0
689,209.0,1881.0
690,155.0,1085.0
691,199.0,0.0
692,167.0,668.0
693,189.0,945.0
694,183.0,366.0
695,178.0,890.0
696,199.0,398.0
697,168.0,840.0
698,215.0,1075.0
699,161.0,483.0
700,231.0,1386.0
701,155.0,775.0
702,244.0,1464.0
703,151.0,604.0
704,253.0,253.0
705,148.0,296.0
706,259.0,0.0
707,146.0,584.0
708,263.0,263.0
709,145.0,725.0
710,265.0,795.0
711,143.0,715.0
712,263.0,263.0
713,142.0,852.0
714,259.0,1036.0
715,141.0,282.0
716,254.0,762.0
717,140.0,560.0
718,247.0,2223.0
719,140.0,1260.0
720,237.0,1422.0
721,139.0,1251.0
722,222.0,1110.0
723,145.0,435.0
724,209.0,418.0
725,155.0,155.0
726,198.0,1188.0
727,168.0,1512.0
728,188.0,1316.0
729,185.0,1665.0
730,177.0,531.0
731,201.0,1206.0
732,168.0,168.0
733,216.0,1296.0
734,161.0,483.0
735,232.0,1624.0
736,155.0,1085.0
737,245.0,980.0
738,151.0,453.0
739,253.0,506.0
740,148.0,444.0
741,259.0,259.0
742,146.0,438.0
743,263.0,2367.0
744,145.0,1015.0
745,265.0,1060.0
746,144.0,720.0
747,263.0,0.0
748,142.0,994.0
749,259.0,0.0
750,141.0,423.0
751,254.0,762.0
752,140.0,980.0
753,247.0,494.0
754,139.0,278.0
755,237.0,237.0
756,139.0,1251.0
757,221.0,1768.0
758,146.0,584.0
759,208.0,1456.0
760,157.0,785.0
761,198.0,1188.0
762,169.0,1183.0
763,188.0,1128.0
764,185.0,370.0
765,178.0,534.0
766,201.0,1407.0
767,168.0,504.0
768,217.0,1302.0
769,161.0,1288.0
770,233.0,2097.0
771,156.0,936.0
772,245.0,2205.0
773,151.0,906.0
774,254.0,508.0
775,149.0,894.0
776,260.0,780.0
777,146.0,146.0
778,263.0,1315.0
779,145.0,580.0
780,265.0,1325.0
781,144.0,1152.0
782,263.0,2104.0
783,142.0,568.0
784,259.0,1295.0
785,141.0,1269.0
786,253.0,759.0
787,140.0,1120.0
788,246.0,1476.0
789,139.0,278.0
790,236.0,1652.0
791,139.0,834.0
792,221.0,1547.0
793,261.0,2088.0
794,155.0,1085.0
795,255.0,0.0
796,155.0,155.0
797,246.0,0.0
798,153.0,306.0
799,233.0,466.0
800,159.0,1431.0
801,221.0,1547.0
802,168.0,336.0
803,212.0,0.0
804,179.0,1432.0
805,204.0,1836.0
806,193.0,386.0
807,195.0,195.0
808,207.0,1449.0
809,186.0,0.0
810,222.0,1110.0
811,179.0,895.0
812,236.0,236.0
813,174.0,1392.0
814,248.0,248.0
815,169.0,1183.0
816,256.0,1024.0
817,166.0,1494.0
818,263.0,1052.0
819,163.0,163.0
820,268.0,804.0
821,161.0,0.0
822,271.0,813.0
823,160.0,0.0
824,271.0,1626.0
825,159.0,1272.0
826,268.0,268.0
827,157.0,157.0
828,263.0,2367.0
829,156.0,936.0
830,258.0,2322.0
831,155.0,1085.0
832,251.0,502.0
833,154.0,1232.0
834,240.0,1680.0
835,156.0,468.0
836,226.0,2034.0
837,163.0,163.0
838,216.0,648.0
839,174.0,522.0
840,208.0,624.0
841,186.0,1674.0
842,199.0,199.0
843,201.0,0.0
844,191.0,191.0
845,215.0,1290.0
846,183.0,549.0
847,229.0,229.0
848,177.0,1416.0
849,243.0,243.0
850,172.0,860.0
851,254.0,2286.0
852,168.0,168.0
853,260.0,2340.0
854,164.0,1312.0
855,266.0,798.0
856,162.0,1296.0
857,270.0,0.0
858,161.0,1449.0
859,271.0,1355.0
860,159.0,636.0
861,269.0,538.0
862,158.0,1422.0
863,265.0,2385.0
864,156.0,1092.0
865,260.0,1040.0
866,155.0,620.0
867,254.0,0.0
868,154.0,1232.0
869,245.0,735.0
870,153.0,765.0
871,232.0,232.0
872,159.0,795.0
873,220.0,1100.0
874,169.0,1183.0
875,211.0,633.0
876,180.0,1620.0
877,203.0,1421.0
878,195.0,1170.0
879,194.0,582.0
880,209.0,1254.0
881,186.0,186.0
882,223.0,0.0
883,179.0,1611.0
884,237.0,1896.0
885,174.0,348.0
886,249.0,249.0
887,170.0,850.0
888,257.0,1285.0
889,166.0,166.0
890,263.0,1578.0
891,163.0,1141.0
892,268.0,1340.0
893,162.0,486.0
894,271.0,2168.0
895,160.0,800.0
896,270.0,1890.0
897,159.0,795.0
898,267.0,2136.0
899,157.0,942.0
900,263.0,1841.0
901,156.0,1092.0
902,257.0,0.0
903,155.0,155.0
904,250.0,2000.0
905,154.0,308.0
906,239.0,2151.0
907,156.0,1248.0
908,225.0,225.0
909,164.0,1312.0
910,216.0,648.0
911,174.0,1566.0
912,208.0,832.0
913,187.0,187.0
914,199.0,597.0
915,202.0,1818.0
916,190.0,570.0
917,216.0,1944.0
918,182.0,364.0
919,231.0,693.0
920,177.0,354.0
921,243.0,1944.0
922,171.0,855.0
923,254.0,1778.0
924,168.0,504.0
925,260.0,0.0
926,165.0,1320.0
927,266.0,2128.0
928,162.0,810.0
929,270.0,270.0
930,161.0,805.0
931,271.0,1897.0
932,159.0,1431.0
933,269.0,807.0
934,158.0,948.0
935,265.0,2385.0
936,156.0,1248.0
937,260.0,780.0
938,155.0,0.0
939,254.0,254.0
940,155.0,1085.0
941,245.0,245.0
942,154.0,0.0
943,232.0,464.0
944,159.0,1431.0
945,220.0,1540.0
946,169.0,845.0
947,211.0,844.0
948,180.0,360.0
949,204.0,612.0
950,194.0,388.0
951,195.0,780.0
952,209.0,418.0
953,186.0,0.0
954,223.0,1338.0
955,179.0,358.0
956,236.0,1416.0
957,174.0,696.0
958,248.0,1736.0
959,170.0,510.0
960,257.0,257.0
961,166.0,166.0
962,263.0,1315.0
963,163.0,652.0
964,268.0,2144.0
965,162.0,1458.0
966,270.0,810.0
967,160.0,320.0
968,271.0,1626.0
969,158.0,790.0
970,268.0,1876.0
971,157.0,1256.0
972,263.0,0.0
973,156.0,156.0
974,257.0,771.0
975,155.0,775.0
976,250.0,1250.0
977,154.0,770.0
978,240.0,240.0
979,156.0,312.0
980,225.0,1350.0
981,163.0,163.0
982,216.0,432.0
983,174.0,1566.0
984,207.0,828.0
985,186.0,1488.0
986,199.0,995.0
987,201.0,0.0
988,190.0,570.0
989,215.0,430.0
990,183.0,183.0
991,230.0,920.0
992,176.0,176.0
993,243.0,486.0
994,172.0,860.0
995,253.0,506.0
996,168.0,336.0
997,260.0,1300.0
998,165.0,825.0
999,266.0,266.0
