Time,EGM Signal 1,EGM Signal 2
91,1023.0,1023.0
92,1023.0,1023.0
93,1023.0,0.0
94,1023.0,6138.0
95,1023.0,8184.0
96,1023.0,3069.0
97,1023.0,7161.0
98,1023.0,5115.0
99,1023.0,6138.0
100,1023.0,2046.0
101,1023.0,4092.0
102,1023.0,8184.0
103,1023.0,7161.0
104,1023.0,3069.0
105,1023.0,8184.0
106,1023.0,9207.0
107,1023.0,4092.0
108,1023.0,0.0
109,1023.0,7161.0
110,1023.0,8184.0
111,1023.0,2046.0
112,1023.0,6138.0
113,1023.0,3069.0
114,1023.0,9207.0
115,1023.0,1023.0
116,1023.0,2046.0
117,1023.0,0.0
118,1023.0,1023.0
119,1023.0,5115.0
120,1023.0,8184.0
121,1023.0,3069.0
122,1023.0,8184.0
123,1023.0,3069.0
124,1023.0,4092.0
125,1023.0,1023.0
126,1023.0,9207.0
127,1023.0,9207.0
128,1023.0,1023.0
129,1023.0,2046.0
130,1023.0,0.0
131,1023.0,7161.0
132,1023.0,0.0
133,1023.0,2046.0
134,1023.0,8184.0
135,1023.0,1023.0
136,1023.0,4092.0
137,1023.0,9207.0
138,1023.0,8184.0
139,1023.0,7161.0
140,1023.0,2046.0
141,1023.0,7161.0
142,1023.0,2046.0
143,1023.0,3069.0
144,1023.0,6138.0
145,1023.0,8184.0
146,1023.0,6138.0
147,1023.0,0.0
148,1023.0,7161.0
149,1023.0,7161.0
150,1023.0,4092.0
151,1023.0,4092.0
152,1023.0,2046.0
153,1023.0,5115.0
154,1023.0,9207.0
155,1023.0,8184.0
156,1023.0,2046.0
157,1023.0,2046.0
158,1023.0,4092.0
159,1023.0,5115.0
160,1023.0,3069.0
161,1023.0,5115.0
162,1023.0,5115.0
163,1023.0,0.0
164,1023.0,7161.0
165,1023.0,0.0
166,1023.0,7161.0
167,1023.0,6138.0
168,1023.0,6138.0
169,1023.0,6138.0
170,1023.0,8184.0
171,1023.0,9207.0
172,1023.0,9207.0
173,1023.0,7161.0
174,1023.0,4092.0
175,1023.0,2046.0
176,1023.0,9207.0
177,1023.0,8184.0
178,1023.0,8184.0
179,1023.0,0.0
180,1023.0,2046.0
181,1023.0,7161.0
182,1023.0,6138.0
183,1023.0,9207.0
184,1023.0,9207.0
185,1023.0,4092.0
186,1023.0,6138.0
187,1023.0,8184.0
188,1023.0,9207.0
189,1023.0,3069.0
190,1023.0,6138.0
191,1023.0,8184.0
192,1023.0,5115.0
193,1023.0,1023.0
194,1023.0,4092.0
195,1023.0,3069.0
196,1023.0,5115.0
197,1023.0,3069.0
198,1023.0,7161.0
199,1023.0,9207.0
200,1023.0,3069.0
201,1023.0,8184.0
202,1023.0,9207.0
203,1023.0,5115.0
204,1023.0,8184.0
205,1023.0,3069.0
206,1023.0,7161.0
207,1023.0,4092.0
208,1023.0,7161.0
209,1023.0,2046.0
210,1023.0,6138.0
211,1023.0,7161.0
212,1023.0,1023.0
213,1023.0,2046.0
214,1023.0,1023.0
215,1023.0,0.0
216,1023.0,9207.0
217,1023.0,8184.0
218,1023.0,2046.0
219,1023.0,1023.0
220,1023.0,4092.0
221,1023.0,6138.0
222,1023.0,4092.0
223,1023.0,5115.0
224,1023.0,3069.0
225,1023.0,1023.0
226,1023.0,3069.0
227,1023.0,0.0
228,1023.0,6138.0
229,1023.0,0.0
230,1023.0,8184.0
231,1023.0,9207.0
232,1023.0,1023.0
233,1023.0,1023.0
234,1023.0,7161.0
235,1023.0,5115.0
236,1023.0,2046.0
237,1023.0,2046.0
238,1023.0,7161.0
239,1023.0,3069.0
240,1023.0,0.0
241,1023.0,0.0
242,1023.0,6138.0
243,1023.0,8184.0
244,1023.0,0.0
245,1023.0,0.0
246,1023.0,6138.0
247,1023.0,6138.0
248,1023.0,3069.0
249,1023.0,0.0
250,1023.0,5115.0
251,1023.0,4092.0
252,1023.0,0.0
253,1023.0,2046.0
254,1023.0,8184.0
255,1023.0,3069.0
256,1023.0,7161.0
257,1023.0,0.0
258,1023.0,4092.0
259,1023.0,2046.0
260,1023.0,9207.0
261,1023.0,4092.0
262,1023.0,6138.0
263,1023.0,5115.0
264,1023.0,8184.0
265,1023.0,4092.0
266,1023.0,4092.0
267,1023.0,3069.0
268,1023.0,0.0
269,1023.0,7161.0
270,1023.0,1023.0
271,1023.0,8184.0
272,1023.0,2046.0
273,1023.0,2046.0
274,1023.0,6138.0
275,1023.0,6138.0
276,1023.0,9207.0
277,1023.0,6138.0
278,1023.0,5115.0
279,1023.0,3069.0
280,1023.0,9207.0
281,1023.0,8184.0
282,1023.0,8184.0
283,1023.0,2046.0
284,1023.0,7161.0
285,1023.0,0.0
286,1023.0,6138.0
287,1023.0,8184.0
288,1023.0,5115.0
289,1023.0,9207.0
290,1023.0,3069.0
291,1023.0,7161.0
292,1023.0,5115.0
293,1023.0,4092.0
294,1023.0,1023.0
295,1023.0,0.0
296,1023.0,0.0
297,1023.0,0.0
298,1023.0,3069.0
299,1023.0,3069.0
300,1023.0,2046.0
301,1023.0,3069.0
302,1023.0,3069.0
303,1023.0,8184.0
304,1023.0,6138.0
305,1023.0,0.0
306,1023.0,0.0
307,1023.0,4092.0
308,1023.0,1023.0
309,1023.0,9207.0
310,1023.0,1023.0
311,1023.0,6138.0
312,1023.0,7161.0
313,1023.0,5115.0
314,1023.0,7161.0
315,1023.0,2046.0
316,1023.0,8184.0
317,1023.0,1023.0
318,1023.0,7161.0
319,1023.0,3069.0
320,1023.0,1023.0
321,1023.0,2046.0
322,1023.0,8184.0
323,1023.0,7161.0
324,1023.0,9207.0
325,1023.0,6138.0
326,1023.0,9207.0
327,1023.0,9207.0
328,1023.0,6138.0
329,1023.0,6138.0
330,1023.0,9207.0
331,1023.0,0.0
332,1023.0,8184.0
333,1023.0,9207.0
334,1023.0,4092.0
335,1023.0,6138.0
336,1023.0,7161.0
337,1023.0,2046.0
338,1023.0,7161.0
339,1023.0,4092.0
340,1023.0,5115.0
341,1023.0,1023.0
342,1023.0,8184.0
343,1023.0,7161.0
344,1023.0,3069.0
345,1023.0,9207.0
346,1023.0,7161.0
347,1023.0,8184.0
348,1023.0,9207.0
349,1023.0,6138.0
350,1023.0,9207.0
351,1023.0,2046.0
352,1023.0,7161.0
353,1023.0,8184.0
354,1023.0,5115.0
355,1023.0,4092.0
356,1023.0,9207.0
357,1023.0,9207.0
358,1023.0,2046.0
359,1023.0,9207.0
360,1023.0,1023.0
361,1023.0,1023.0
362,1023.0,2046.0
363,1023.0,6138.0
364,1023.0,0.0
365,1023.0,5115.0
366,1023.0,6138.0
367,1023.0,2046.0
368,1023.0,8184.0
369,1023.0,3069.0
370,1023.0,0.0
371,1023.0,8184.0
372,1023.0,2046.0
373,1023.0,9207.0
374,1023.0,2046.0
375,1023.0,3069.0
376,1023.0,4092.0
377,1023.0,7161.0
378,1023.0,3069.0
379,1023.0,6138.0
380,1023.0,4092.0
381,1023.0,8184.0
382,1023.0,7161.0
383,1023.0,5115.0
384,1023.0,5115.0
385,1023.0,9207.0
386,1023.0,4092.0
387,1023.0,1023.0
388,1023.0,8184.0
389,1023.0,8184.0
390,1023.0,9207.0
391,1023.0,2046.0
392,1023.0,6138.0
393,1023.0,7161.0
394,1023.0,0.0
395,1023.0,8184.0
396,1023.0,7161.0
397,1023.0,4092.0
398,1023.0,4092.0
399,1023.0,3069.0
400,1023.0,3069.0
401,1023.0,3069.0
402,1023.0,1023.0
403,1023.0,0.0
404,1023.0,3069.0
405,1023.0,0.0
406,1023.0,2046.0
407,1023.0,4092.0
408,1023.0,0.0
409,1023.0,6138.0
410,1023.0,5115.0
411,1023.0,3069.0
412,1023.0,3069.0
413,1023.0,0.0
414,1023.0,7161.0
415,1023.0,8184.0
416,1023.0,9207.0
417,1023.0,3069.0
418,1023.0,2046.0
419,1023.0,3069.0
420,1023.0,9207.0
421,1023.0,8184.0
422,1023.0,4092.0
423,1023.0,2046.0
424,1023.0,6138.0
425,1023.0,2046.0
426,1023.0,9207.0
427,1023.0,3069.0
428,1023.0,8184.0
429,1023.0,4092.0
430,1023.0,1023.0
431,1023.0,7161.0
432,1023.0,2046.0
433,1023.0,4092.0
434,1023.0,0.0
435,1023.0,9207.0
436,1023.0,3069.0
437,1023.0,7161.0
438,1023.0,1023.0
439,1023.0,8184.0
440,1023.0,6138.0
441,1023.0,6138.0
442,1023.0,2046.0
443,1023.0,4092.0
444,1023.0,8184.0
445,1023.0,6138.0
446,1023.0,5115.0
447,1023.0,0.0
448,1023.0,2046.0
449,1023.0,1023.0
450,1023.0,9207.0
451,1023.0,2046.0
452,1023.0,5115.0
453,1023.0,3069.0
454,1023.0,8184.0
455,1023.0,5115.0
456,1023.0,2046.0
457,1023.0,8184.0
458,1023.0,7161.0
459,1023.0,7161.0
460,1023.0,7161.0
461,1023.0,7161.0
462,1023.0,1023.0
463,1023.0,3069.0
464,1023.0,9207.0
465,1023.0,1023.0
466,1023.0,2046.0
467,1023.0,3069.0
468,1023.0,1023.0
469,1023.0,0.0
470,1023.0,6138.0
471,1023.0,3069.0
472,1023.0,0.0
473,1023.0,5115.0
474,1023.0,8184.0
475,1023.0,3069.0
476,1023.0,7161.0
477,1023.0,1023.0
478,1023.0,8184.0
479,1023.0,1023.0
480,1023.0,0.0
481,1023.0,3069.0
482,1023.0,6138.0
483,1023.0,9207.0
484,1023.0,7161.0
485,1023.0,7161.0
486,1023.0,1023.0
487,1023.0,8184.0
488,1023.0,1023.0
489,1023.0,6138.0
490,1023.0,3069.0
491,1023.0,7161.0
492,1023.0,6138.0
493,1023.0,5115.0
494,1023.0,0.0
495,1023.0,5115.0
496,1023.0,7161.0
497,1023.0,1023.0
498,1023.0,3069.0
499,1023.0,3069.0
500,1023.0,9207.0
501,1023.0,5115.0
502,1023.0,7161.0
503,1023.0,3069.0
504,1023.0,2046.0
505,1023.0,3069.0
506,1023.0,5115.0
507,1023.0,4092.0
508,1023.0,1023.0
509,1023.0,4092.0
510,1023.0,7161.0
511,1023.0,5115.0
512,1023.0,4092.0
513,1023.0,3069.0
514,1023.0,2046.0
515,1023.0,2046.0
516,1023.0,8184.0
517,1023.0,5115.0
518,1023.0,9207.0
519,1023.0,6138.0
520,1023.0,3069.0
521,1023.0,4092.0
522,1023.0,2046.0
523,1023.0,8184.0
524,1023.0,0.0
525,1023.0,4092.0
526,1023.0,6138.0
527,1023.0,4092.0
528,1023.0,6138.0
529,1023.0,8184.0
530,1023.0,4092.0
531,1023.0,8184.0
532,1023.0,8184.0
533,1023.0,3069.0
534,1023.0,2046.0
535,1023.0,7161.0
536,1023.0,8184.0
537,1023.0,5115.0
538,1023.0,3069.0
539,1023.0,2046.0
540,1023.0,2046.0
541,1023.0,6138.0
542,1023.0,9207.0
543,1023.0,9207.0
544,1023.0,2046.0
545,1023.0,3069.0
546,1023.0,3069.0
547,1023.0,0.0
548,1023.0,7161.0
549,1023.0,8184.0
550,1023.0,3069.0
551,1023.0,4092.0
552,1023.0,0.0
553,1023.0,2046.0
554,1023.0,9207.0
555,1023.0,5115.0
556,1023.0,2046.0
557,1023.0,6138.0
558,1023.0,5115.0
559,1023.0,0.0
560,1023.0,3069.0
561,1023.0,4092.0
562,1023.0,7161.0
563,1023.0,7161.0
564,1023.0,5115.0
565,1023.0,7161.0
566,1023.0,6138.0
567,1023.0,9207.0
568,1023.0,4092.0
569,1023.0,6138.0
570,1023.0,0.0
571,1023.0,6138.0
572,1023.0,0.0
573,1023.0,8184.0
574,1023.0,5115.0
575,1023.0,9207.0
576,1023.0,6138.0
577,1023.0,0.0
578,1023.0,7161.0
579,1023.0,0.0
580,1023.0,1023.0
581,1023.0,7161.0
582,1023.0,5115.0
583,1023.0,8184.0
584,1023.0,9207.0
585,1023.0,1023.0
586,1023.0,0.0
587,1023.0,5115.0
588,1023.0,7161.0
589,1023.0,3069.0
590,1023.0,3069.0
591,1023.0,3069.0
592,1023.0,5115.0
593,1023.0,6138.0
594,1023.0,2046.0
595,1023.0,4092.0
596,1023.0,5115.0
597,1023.0,7161.0
598,1023.0,2046.0
599,1023.0,4092.0
600,1023.0,8184.0
601,1023.0,1023.0
602,1023.0,8184.0
603,1023.0,9207.0
604,1023.0,9207.0
605,1023.0,1023.0
606,1023.0,4092.0
607,1023.0,1023.0
608,1023.0,3069.0
609,1023.0,0.0
610,1023.0,5115.0
611,1023.0,7161.0
612,1023.0,1023.0
613,1023.0,6138.0
614,1023.0,7161.0
615,1023.0,6138.0
616,1023.0,2046.0
617,1023.0,4092.0
618,1023.0,8184.0
619,1023.0,9207.0
620,1023.0,0.0
621,1023.0,5115.0
622,1023.0,0.0
623,1023.0,0.0
624,1023.0,2046.0
625,1023.0,4092.0
626,1023.0,8184.0
627,1023.0,6138.0
628,1023.0,5115.0
629,1023.0,6138.0
630,1023.0,8184.0
631,1023.0,1023.0
632,1023.0,0.0
633,1023.0,0.0
634,1023.0,0.0
635,1023.0,3069.0
636,1023.0,7161.0
637,1023.0,1023.0
638,1023.0,1023.0
639,1023.0,2046.0
640,1023.0,5115.0
641,1023.0,4092.0
642,1023.0,3069.0
643,1023.0,3069.0
644,1023.0,1023.0
645,1023.0,1023.0
646,1023.0,9207.0
647,1023.0,0.0
648,1023.0,6138.0
649,1023.0,5115.0
650,1023.0,8184.0
651,1023.0,2046.0
652,1023.0,1023.0
653,1023.0,4092.0
654,1023.0,1023.0
655,1023.0,9207.0
656,1023.0,1023.0
657,1023.0,0.0
658,1023.0,0.0
659,1023.0,3069.0
660,1023.0,4092.0
661,1023.0,5115.0
662,1023.0,0.0
663,1023.0,7161.0
664,1023.0,9207.0
665,1023.0,2046.0
666,1023.0,1023.0
667,1023.0,0.0
668,1023.0,8184.0
669,1023.0,1023.0
670,1023.0,3069.0
671,1023.0,1023.0
672,1023.0,4092.0
673,1023.0,4092.0
674,1023.0,6138.0
675,1023.0,8184.0
676,1023.0,5115.0
677,1023.0,2046.0
678,1023.0,6138.0
679,1023.0,9207.0
680,1023.0,6138.0
681,1023.0,1023.0
682,1023.0,7161.0
683,1023.0,8184.0
684,1023.0,2046.0
685,1023.0,5115.0
686,1023.0,0.0
687,1023.0,8184.0
688,1023.0,9207.0
689,1023.0,5115.0
690,1023.0,6138.0
691,1023.0,9207.0
692,1023.0,8184.0
693,1023.0,2046.0
694,1023.0,6138.0
695,1023.0,1023.0
696,1023.0,3069.0
697,1023.0,1023.0
698,1023.0,9207.0
699,1023.0,9207.0
700,1023.0,9207.0
701,1023.0,1023.0
702,1023.0,5115.0
703,1023.0,5115.0
704,1023.0,5115.0
705,1023.0,1023.0
706,1023.0,8184.0
707,1023.0,2046.0
708,1023.0,9207.0
709,1023.0,4092.0
710,1023.0,2046.0
711,1023.0,6138.0
712,1023.0,7161.0
713,1023.0,5115.0
714,1023.0,9207.0
715,1023.0,3069.0
716,1023.0,7161.0
717,1023.0,8184.0
718,1023.0,7161.0
719,1023.0,8184.0
720,1023.0,7161.0
721,1023.0,6138.0
722,1023.0,7161.0
723,1023.0,4092.0
724,1023.0,9207.0
725,1023.0,0.0
726,1023.0,6138.0
727,1023.0,6138.0
728,1023.0,4092.0
729,1023.0,7161.0
730,1023.0,3069.0
731,1023.0,5115.0
732,1023.0,5115.0
733,1023.0,4092.0
734,1023.0,5115.0
735,1023.0,1023.0
736,1023.0,8184.0
737,1023.0,6138.0
738,1023.0,0.0
739,1023.0,4092.0
740,1023.0,7161.0
741,1023.0,5115.0
742,1023.0,3069.0
743,1023.0,2046.0
744,1023.0,1023.0
745,1023.0,0.0
746,1023.0,7161.0
747,1023.0,8184.0
748,1023.0,3069.0
749,1023.0,7161.0
750,1023.0,8184.0
751,1023.0,7161.0
752,1023.0,1023.0
753,1023.0,8184.0
754,1023.0,6138.0
755,1023.0,3069.0
756,1023.0,2046.0
757,1023.0,9207.0
758,1023.0,3069.0
759,1023.0,3069.0
760,1023.0,8184.0
761,1023.0,9207.0
762,1023.0,2046.0
763,1023.0,6138.0
764,1023.0,6138.0
765,1023.0,2046.0
766,1023.0,5115.0
767,1023.0,8184.0
768,1023.0,5115.0
769,1023.0,7161.0
770,1023.0,4092.0
771,1023.0,2046.0
772,1023.0,8184.0
773,1023.0,0.0
774,1023.0,6138.0
775,1023.0,6138.0
776,1023.0,5115.0
777,1023.0,7161.0
778,1023.0,8184.0
779,1023.0,7161.0
780,1023.0,8184.0
781,1023.0,2046.0
782,1023.0,6138.0
783,1023.0,9207.0
784,1023.0,1023.0
785,1023.0,3069.0
786,1023.0,3069.0
787,1023.0,9207.0
788,1023.0,7161.0
789,1023.0,6138.0
790,1023.0,3069.0
791,1023.0,2046.0
792,1023.0,1023.0
793,1023.0,4092.0
794,1023.0,1023.0
795,1023.0,1023.0
796,1023.0,8184.0
797,1023.0,2046.0
798,1023.0,4092.0
799,1023.0,5115.0
800,1023.0,8184.0
801,1023.0,0.0
802,1023.0,4092.0
803,1023.0,7161.0
804,1023.0,2046.0
805,1023.0,1023.0
806,1023.0,8184.0
807,1023.0,5115.0
808,1023.0,1023.0
809,1023.0,7161.0
810,1023.0,4092.0
811,1023.0,9207.0
812,1023.0,0.0
813,1023.0,2046.0
814,1023.0,7161.0
815,1023.0,2046.0
816,1023.0,2046.0
817,1023.0,8184.0
818,1023.0,0.0
819,1023.0,5115.0
820,1023.0,0.0
821,1023.0,0.0
822,1023.0,5115.0
823,1023.0,6138.0
824,1023.0,0.0
825,1023.0,5115.0
826,1023.0,5115.0
827,1023.0,6138.0
828,1023.0,4092.0
829,1023.0,3069.0
830,1023.0,5115.0
831,1023.0,1023.0
832,1023.0,2046.0
833,1023.0,4092.0
834,1023.0,0.0
835,1023.0,8184.0
836,1023.0,6138.0
837,1023.0,1023.0
838,1023.0,4092.0
839,1023.0,4092.0
840,1023.0,7161.0
841,1023.0,4092.0
842,1023.0,0.0
843,1023.0,1023.0
844,1023.0,9207.0
845,1023.0,9207.0
846,1023.0,1023.0
847,1023.0,6138.0
848,1023.0,6138.0
849,1023.0,5115.0
850,1023.0,3069.0
851,1023.0,7161.0
852,1023.0,3069.0
853,1023.0,9207.0
854,1023.0,1023.0
855,1023.0,3069.0
856,1023.0,5115.0
857,1023.0,9207.0
858,1023.0,3069.0
859,1023.0,2046.0
860,1023.0,7161.0
861,1023.0,0.0
862,1023.0,0.0
863,1023.0,6138.0
864,1023.0,3069.0
865,1023.0,6138.0
866,1023.0,4092.0
867,1023.0,3069.0
868,1023.0,9207.0
869,1023.0,8184.0
870,1023.0,3069.0
871,1023.0,9207.0
872,1023.0,4092.0
873,1023.0,4092.0
874,1023.0,4092.0
875,1023.0,6138.0
876,1023.0,2046.0
877,1023.0,6138.0
878,1023.0,8184.0
879,1023.0,3069.0
880,1023.0,9207.0
881,1023.0,1023.0
882,1023.0,1023.0
883,1023.0,4092.0
884,1023.0,5115.0
885,1023.0,8184.0
886,1023.0,5115.0
887,1023.0,4092.0
888,1023.0,7161.0
889,1023.0,8184.0
890,1023.0,1023.0
891,1023.0,6138.0
892,1023.0,8184.0
893,1023.0,9207.0
894,1023.0,6138.0
895,1023.0,5115.0
896,1023.0,5115.0
897,1023.0,5115.0
898,1023.0,8184.0
899,1023.0,4092.0
900,1023.0,2046.0
901,1023.0,0.0
902,1023.0,2046.0
903,1023.0,9207.0
904,1023.0,7161.0
905,1023.0,2046.0
906,1023.0,6138.0
907,1023.0,4092.0
908,1023.0,7161.0
909,1023.0,4092.0
910,1023.0,5115.0
911,1023.0,8184.0
912,1023.0,2046.0
913,1023.0,2046.0
914,1023.0,2046.0
915,1023.0,5115.0
916,1023.0,7161.0
917,1023.0,7161.0
918,1023.0,2046.0
919,1023.0,6138.0
920,1023.0,3069.0
921,1023.0,6138.0
922,1023.0,9207.0
923,1023.0,8184.0
924,1023.0,5115.0
925,1023.0,9207.0
926,1023.0,0.0
927,1023.0,0.0
928,1023.0,0.0
929,1023.0,9207.0
930,1023.0,5115.0
931,1023.0,2046.0
932,1023.0,2046.0
933,1023.0,6138.0
934,1023.0,6138.0
935,1023.0,9207.0
936,1023.0,1023.0
937,1023.0,6138.0
938,1023.0,1023.0
939,1023.0,2046.0
940,1023.0,0.0
941,1023.0,8184.0
942,1023.0,4092.0
943,1023.0,3069.0
944,1023.0,9207.0
945,1023.0,7161.0
946,1023.0,3069.0
947,1023.0,2046.0
948,1023.0,2046.0
949,1023.0,2046.0
950,1023.0,1023.0
951,1023.0,1023.0
952,1023.0,9207.0
953,1023.0,3069.0
954,1023.0,2046.0
955,1023.0,2046.0
956,1023.0,8184.0
957,1023.0,4092.0
958,1023.0,2046.0
959,1023.0,6138.0
960,1023.0,4092.0
961,1023.0,9207.0
962,1023.0,0.0
963,1023.0,8184.0
964,1023.0,2046.0
965,1023.0,1023.0
966,1023.0,5115.0
967,1023.0,0.0
968,1023.0,4092.0
969,1023.0,4092.0
970,1023.0,4092.0
971,1023.0,2046.0
972,1023.0,8184.0
973,1023.0,2046.0
974,1023.0,1023.0
975,1023.0,7161.0
976,1023.0,2046.0
977,1023.0,6138.0
978,1023.0,9207.0
979,1023.0,1023.0
980,1023.0,4092.0
981,1023.0,0.0
982,1023.0,2046.0
983,1023.0,8184.0
984,1023.0,3069.0
985,1023.0,2046.0
986,1023.0,1023.0
987,1023.0,7161.0
988,1023.0,7161.0
989,1023.0,9207.0
990,1023.0,0.0
991,1023.0,5115.0
992,1023.0,9207.0
993,1023.0,1023.0
994,1023.0,2046.0
995,1023.0,6138.0
996,1023.0,0.0
997,1023.0,9207.0
998,1023.0,6138.0
999,1023.0,9207.0
