Time,EGM Signal 1,EGM Signal 2
168,234.0,936.0
169,267.0,534.0
170,234.0,1872.0
171,268.0,0.0
172,233.0,932.0
173,268.0,1876.0
174,235.0,0.0
175,267.0,1068.0
176,236.0,0.0
177,266.0,1064.0
178,236.0,1652.0
179,265.0,0.0
180,237.0,1896.0
181,263.0,0.0
182,238.0,1904.0
183,265.0,1060.0
184,242.0,968.0
185,259.0,0.0
186,243.0,486.0
187,257.0,1799.0
188,246.0,984.0
189,253.0,1518.0
190,250.0,1250.0
191,251.0,502.0
192,253.0,0.0
193,248.0,1488.0
194,256.0,0.0
195,245.0,0.0
196,258.0,1548.0
197,242.0,726.0
198,261.0,1827.0
199,239.0,2151.0
200,263.0,2104.0
201,238.0,1666.0
202,265.0,795.0
203,235.0,470.0
204,268.0,536.0
205,234.0,2106.0
206,268.0,1876.0
207,234.0,1638.0
208,267.0,0.0
209,235.0,1410.0
210,268.0,536.0
211,235.0,470.0
212,268.0,804.0
213,236.0,1888.0
214,266.0,0.0
215,237.0,0.0
216,265.0,795.0
217,238.0,952.0
218,263.0,0.0
219,239.0,0.0
220,261.0,1305.0
221,243.0,486.0
222,258.0,0.0
223,245.0,1470.0
224,255.0,0.0
225,248.0,1736.0
226,251.0,0.0
227,251.0,2259.0
228,249.0,1743.0
229,254.0,2286.0
230,246.0,1722.0
231,257.0,1799.0
232,243.0,1215.0
233,260.0,2340.0
234,240.0,1200.0
235,262.0,524.0
236,238.0,476.0
237,264.0,1320.0
238,235.0,1880.0
239,265.0,2385.0
240,234.0,1638.0
241,268.0,1340.0
242,234.0,468.0
243,267.0,267.0
244,233.0,1631.0
245,267.0,2136.0
246,233.0,466.0
247,266.0,2128.0
248,234.0,1872.0
249,265.0,0.0
250,235.0,2115.0
251,264.0,0.0
252,236.0,472.0
253,263.0,1052.0
254,237.0,2133.0
255,260.0,0.0
256,241.0,1928.0
257,258.0,1806.0
258,243.0,1458.0
259,254.0,254.0
260,247.0,494.0
261,251.0,502.0
262,250.0,500.0
263,248.0,496.0
264,253.0,759.0
265,245.0,1960.0
266,255.0,1275.0
267,242.0,726.0
268,258.0,1548.0
269,240.0,1920.0
270,260.0,0.0
271,234.0,2106.0
272,263.0,526.0
273,238.0,1428.0
274,268.0,804.0
275,234.0,1872.0
276,267.0,1068.0
277,234.0,936.0
278,266.0,0.0
279,236.0,0.0
280,268.0,1072.0
281,234.0,702.0
282,266.0,2128.0
283,234.0,468.0
284,266.0,798.0
285,235.0,705.0
286,265.0,795.0
287,236.0,0.0
288,263.0,2104.0
289,237.0,1659.0
290,262.0,1834.0
291,239.0,1673.0
292,259.0,0.0
293,241.0,964.0
294,257.0,514.0
295,244.0,244.0
296,251.0,753.0
297,249.0,1743.0
298,248.0,1240.0
299,250.0,250.0
300,247.0,494.0
301,254.0,2032.0
302,243.0,1944.0
303,258.0,1032.0
304,240.0,0.0
305,259.0,0.0
306,236.0,944.0
307,263.0,2367.0
308,234.0,468.0
309,265.0,265.0
310,232.0,928.0
311,267.0,267.0
312,231.0,2079.0
313,268.0,536.0
314,230.0,920.0
315,268.0,2144.0
316,230.0,1150.0
317,268.0,1608.0
318,230.0,920.0
319,267.0,0.0
320,232.0,2088.0
321,266.0,1862.0
322,233.0,0.0
323,265.0,795.0
324,234.0,936.0
325,263.0,1315.0
326,237.0,1896.0
327,260.0,0.0
328,240.0,240.0
329,256.0,1536.0
330,244.0,488.0
331,253.0,0.0
332,247.0,494.0
333,250.0,1000.0
334,251.0,1757.0
335,246.0,1230.0
336,254.0,508.0
337,243.0,486.0
338,256.0,0.0
339,240.0,480.0
340,259.0,2072.0
341,237.0,2133.0
342,262.0,1572.0
343,234.0,1872.0
344,264.0,1056.0
345,232.0,0.0
346,267.0,2136.0
347,230.0,1840.0
348,268.0,1340.0
349,230.0,0.0
350,268.0,804.0
351,230.0,230.0
352,268.0,1608.0
353,230.0,1610.0
354,267.0,1068.0
355,231.0,462.0
356,266.0,532.0
357,232.0,232.0
358,265.0,1855.0
359,234.0,1638.0
360,264.0,0.0
361,235.0,2115.0
362,261.0,0.0
363,238.0,714.0
364,258.0,1548.0
365,242.0,484.0
366,254.0,2032.0
367,245.0,1960.0
368,251.0,2259.0
369,249.0,2241.0
370,247.0,1976.0
371,252.0,2268.0
372,244.0,976.0
373,255.0,510.0
374,241.0,482.0
375,258.0,1290.0
376,238.0,1904.0
377,261.0,2349.0
378,235.0,1880.0
379,264.0,2376.0
380,232.0,1160.0
381,266.0,532.0
382,231.0,1155.0
383,268.0,0.0
384,229.0,1603.0
385,268.0,0.0
386,228.0,228.0
387,268.0,1608.0
388,229.0,687.0
389,267.0,2136.0
390,230.0,1150.0
391,267.0,0.0
392,231.0,2079.0
393,265.0,795.0
394,232.0,696.0
395,264.0,1584.0
396,234.0,702.0
397,262.0,0.0
398,236.0,1416.0
399,259.0,777.0
400,239.0,478.0
401,256.0,1792.0
402,242.0,242.0
403,252.0,0.0
404,246.0,246.0
405,249.0,1992.0
406,249.0,0.0
407,245.0,1960.0
408,253.0,2024.0
