Time,EGM Signal 1,EGM Signal 2
128,1023.0,7161.0
129,1023.0,5115.0
130,1023.0,1023.0
131,1023.0,3069.0
132,1023.0,2046.0
133,1023.0,5115.0
134,1023.0,8184.0
135,1023.0,9207.0
136,1023.0,8184.0
137,1023.0,5115.0
138,1023.0,1023.0
139,1023.0,9207.0
140,1023.0,0.0
141,1023.0,6138.0
142,1023.0,2046.0
143,1023.0,4092.0
144,1023.0,5115.0
145,1023.0,7161.0
146,1023.0,9207.0
147,1023.0,5115.0
148,1023.0,1023.0
149,1023.0,8184.0
150,1023.0,8184.0
151,1023.0,1023.0
152,1023.0,6138.0
153,1023.0,7161.0
154,1023.0,5115.0
155,1023.0,5115.0
156,1023.0,8184.0
157,1023.0,9207.0
158,1023.0,6138.0
159,1023.0,7161.0
160,1023.0,9207.0
161,1023.0,7161.0
162,1023.0,6138.0
163,1023.0,4092.0
164,1023.0,5115.0
165,1023.0,7161.0
166,1023.0,0.0
167,1023.0,0.0
168,1023.0,7161.0
169,1023.0,6138.0
170,1023.0,1023.0
171,1023.0,4092.0
172,1023.0,5115.0
173,1023.0,4092.0
174,1023.0,1023.0
175,1023.0,8184.0
176,1023.0,0.0
177,1023.0,2046.0
178,1023.0,5115.0
179,1023.0,8184.0
180,1023.0,4092.0
181,1023.0,4092.0
182,1023.0,8184.0
183,1023.0,0.0
184,1023.0,6138.0
185,1023.0,0.0
186,1023.0,0.0
187,1023.0,9207.0
188,1023.0,6138.0
189,1023.0,0.0
190,1023.0,5115.0
191,1023.0,3069.0
192,1023.0,2046.0
193,1023.0,4092.0
194,1023.0,9207.0
195,1023.0,9207.0
196,1023.0,1023.0
197,1023.0,7161.0
198,1023.0,9207.0
199,1023.0,4092.0
200,1023.0,6138.0
201,1023.0,7161.0
202,1023.0,7161.0
203,1023.0,9207.0
204,1023.0,3069.0
205,1023.0,2046.0
206,1023.0,0.0
207,1023.0,9207.0
208,1023.0,9207.0
209,1023.0,4092.0
210,1023.0,6138.0
211,1023.0,1023.0
212,1023.0,9207.0
213,1023.0,9207.0
214,1023.0,1023.0
215,1023.0,7161.0
216,1023.0,6138.0
217,1023.0,2046.0
218,1023.0,4092.0
219,1023.0,5115.0
220,1023.0,2046.0
221,1023.0,3069.0
222,1023.0,9207.0
223,1023.0,9207.0
224,1023.0,9207.0
225,1023.0,2046.0
226,1023.0,8184.0
227,1023.0,2046.0
228,1023.0,1023.0
229,1023.0,9207.0
230,1023.0,7161.0
231,1023.0,0.0
232,1023.0,3069.0
233,1023.0,2046.0
234,1023.0,6138.0
235,1023.0,0.0
236,1023.0,2046.0
237,1023.0,3069.0
238,1023.0,8184.0
239,1023.0,0.0
240,1023.0,7161.0
241,1023.0,1023.0
242,1023.0,4092.0
243,1023.0,4092.0
244,1023.0,6138.0
245,1023.0,1023.0
246,1023.0,3069.0
247,1023.0,8184.0
248,1023.0,8184.0
249,1023.0,6138.0
250,1023.0,0.0
251,1023.0,3069.0
252,1023.0,5115.0
253,1023.0,4092.0
254,1023.0,3069.0
255,1023.0,9207.0
256,1023.0,6138.0
257,1023.0,5115.0
258,1023.0,6138.0
259,1023.0,4092.0
260,1023.0,8184.0
261,1023.0,4092.0
262,1023.0,4092.0
263,1023.0,7161.0
264,1023.0,7161.0
265,1023.0,6138.0
266,1023.0,8184.0
267,1023.0,3069.0
268,1023.0,4092.0
269,1023.0,2046.0
270,1023.0,3069.0
271,1023.0,2046.0
272,1023.0,4092.0
273,1023.0,6138.0
274,1023.0,6138.0
275,1023.0,7161.0
276,1023.0,8184.0
277,1023.0,7161.0
278,1023.0,8184.0
279,1023.0,7161.0
280,1023.0,6138.0
281,1023.0,8184.0
282,1023.0,0.0
283,1023.0,9207.0
284,1023.0,3069.0
285,1023.0,6138.0
286,1023.0,6138.0
287,1023.0,9207.0
288,1023.0,6138.0
289,1023.0,2046.0
290,1023.0,9207.0
291,1023.0,5115.0
292,1023.0,1023.0
293,1023.0,7161.0
294,1023.0,3069.0
295,1023.0,2046.0
296,1023.0,1023.0
297,1023.0,0.0
298,1023.0,3069.0
299,1023.0,3069.0
300,1023.0,8184.0
301,1023.0,6138.0
302,1023.0,5115.0
303,1023.0,3069.0
304,1023.0,5115.0
305,1023.0,2046.0
306,1023.0,6138.0
307,1023.0,8184.0
308,1023.0,3069.0
309,1023.0,4092.0
310,1023.0,3069.0
311,1023.0,0.0
312,1023.0,6138.0
313,1023.0,8184.0
314,1023.0,3069.0
315,1023.0,4092.0
316,1023.0,1023.0
317,1023.0,9207.0
318,1023.0,6138.0
319,1023.0,8184.0
320,1023.0,5115.0
321,1023.0,7161.0
322,1023.0,3069.0
323,1023.0,3069.0
324,1023.0,7161.0
325,1023.0,3069.0
326,1023.0,4092.0
327,1023.0,0.0
328,1023.0,5115.0
329,1023.0,4092.0
330,1023.0,5115.0
331,1023.0,3069.0
332,1023.0,1023.0
333,1023.0,8184.0
334,1023.0,8184.0
335,1023.0,5115.0
336,1023.0,6138.0
337,1023.0,0.0
338,1023.0,0.0
339,1023.0,4092.0
340,1023.0,8184.0
341,1023.0,2046.0
342,1023.0,2046.0
343,1023.0,3069.0
344,1023.0,9207.0
345,1023.0,9207.0
346,1023.0,4092.0
347,1023.0,7161.0
348,1023.0,6138.0
349,1023.0,9207.0
350,1023.0,0.0
351,1023.0,7161.0
352,1023.0,7161.0
353,1023.0,1023.0
354,1023.0,7161.0
355,1023.0,6138.0
356,1023.0,2046.0
357,1023.0,8184.0
358,1023.0,8184.0
359,1023.0,9207.0
360,1023.0,6138.0
361,1023.0,1023.0
362,1023.0,3069.0
363,1023.0,7161.0
364,1023.0,0.0
365,1023.0,0.0
366,1023.0,7161.0
367,1023.0,2046.0
368,1023.0,6138.0
369,1023.0,8184.0
370,1023.0,3069.0
371,1023.0,5115.0
372,1023.0,6138.0
373,1023.0,1023.0
374,1023.0,4092.0
375,1023.0,3069.0
376,1023.0,2046.0
377,1023.0,4092.0
378,1023.0,5115.0
379,1023.0,5115.0
380,1023.0,4092.0
381,1023.0,1023.0
382,1023.0,2046.0
383,1023.0,1023.0
384,1023.0,9207.0
385,1023.0,0.0
386,1023.0,3069.0
387,1023.0,6138.0
388,1023.0,9207.0
389,1023.0,4092.0
390,1023.0,8184.0
391,1023.0,0.0
392,1023.0,2046.0
393,1023.0,8184.0
394,1023.0,2046.0
395,1023.0,8184.0
396,1023.0,3069.0
397,1023.0,9207.0
398,1023.0,4092.0
399,1023.0,2046.0
400,1023.0,1023.0
401,1023.0,3069.0
402,1023.0,8184.0
403,1023.0,9207.0
404,1023.0,6138.0
405,1023.0,9207.0
406,1023.0,9207.0
407,1023.0,8184.0
408,1023.0,0.0
409,1023.0,4092.0
410,1023.0,7161.0
411,1023.0,9207.0
412,1023.0,2046.0
413,1023.0,5115.0
414,1023.0,4092.0
415,1023.0,6138.0
416,1023.0,6138.0
417,1023.0,1023.0
418,1023.0,0.0
419,1023.0,6138.0
420,1023.0,1023.0
421,1023.0,1023.0
422,1023.0,8184.0
423,1023.0,4092.0
424,1023.0,6138.0
425,1023.0,1023.0
426,1023.0,7161.0
427,1023.0,3069.0
428,1023.0,9207.0
429,1023.0,7161.0
430,1023.0,1023.0
431,1023.0,4092.0
432,1023.0,0.0
433,1023.0,7161.0
434,1023.0,2046.0
435,1023.0,9207.0
436,1023.0,2046.0
437,1023.0,4092.0
438,1023.0,8184.0
439,1023.0,3069.0
440,1023.0,6138.0
441,1023.0,6138.0
442,1023.0,7161.0
443,1023.0,9207.0
444,1023.0,7161.0
445,1023.0,5115.0
446,1023.0,8184.0
447,1023.0,7161.0
448,1023.0,2046.0
449,1023.0,5115.0
450,1023.0,4092.0
451,1023.0,5115.0
452,1023.0,6138.0
453,1023.0,2046.0
454,1023.0,0.0
455,1023.0,6138.0
456,1023.0,5115.0
457,1023.0,3069.0
458,1023.0,6138.0
459,1023.0,3069.0
460,1023.0,7161.0
461,1023.0,6138.0
462,1023.0,8184.0
463,1023.0,2046.0
464,1023.0,8184.0
465,1023.0,0.0
466,1023.0,2046.0
467,1023.0,3069.0
468,1023.0,2046.0
469,1023.0,9207.0
470,1023.0,6138.0
471,1023.0,7161.0
472,1023.0,8184.0
473,1023.0,0.0
474,1023.0,0.0
475,1023.0,8184.0
476,1023.0,2046.0
477,1023.0,1023.0
478,1023.0,4092.0
479,1023.0,3069.0
480,1023.0,0.0
481,1023.0,1023.0
482,1023.0,0.0
483,1023.0,6138.0
484,1023.0,9207.0
485,1023.0,1023.0
486,1023.0,1023.0
487,1023.0,3069.0
488,1023.0,0.0
489,1023.0,7161.0
490,1023.0,6138.0
491,1023.0,4092.0
492,1023.0,2046.0
493,1023.0,7161.0
494,1023.0,9207.0
495,1023.0,4092.0
496,1023.0,6138.0
497,1023.0,3069.0
498,1023.0,3069.0
499,1023.0,3069.0
500,1023.0,1023.0
501,1023.0,5115.0
502,1023.0,4092.0
503,1023.0,1023.0
504,1023.0,1023.0
505,1023.0,9207.0
506,1023.0,7161.0
507,1023.0,2046.0
508,1023.0,3069.0
509,1023.0,6138.0
510,1023.0,3069.0
511,1023.0,5115.0
512,1023.0,4092.0
513,1023.0,3069.0
514,1023.0,6138.0
515,1023.0,9207.0
516,1023.0,8184.0
517,1023.0,9207.0
518,1023.0,6138.0
519,1023.0,9207.0
520,1023.0,4092.0
521,1023.0,4092.0
522,1023.0,3069.0
523,1023.0,9207.0
524,1023.0,7161.0
525,1023.0,2046.0
526,1023.0,2046.0
527,1023.0,3069.0
528,1023.0,8184.0
529,1023.0,9207.0
530,1023.0,8184.0
531,1023.0,7161.0
532,1023.0,0.0
533,1023.0,1023.0
534,1023.0,1023.0
535,1023.0,6138.0
536,1023.0,4092.0
537,1023.0,5115.0
538,1023.0,3069.0
539,1023.0,8184.0
540,1023.0,3069.0
