Time,EGM Signal 1,EGM Signal 2
150,251.0,502.0
151,257.0,1028.0
152,252.0,1764.0
153,256.0,256.0
154,253.0,0.0
155,255.0,510.0
156,255.0,2040.0
157,254.0,0.0
158,256.0,1536.0
159,253.0,759.0
160,257.0,2313.0
161,252.0,0.0
162,258.0,258.0
163,251.0,1757.0
164,259.0,777.0
165,250.0,250.0
166,260.0,2080.0
167,249.0,1992.0
168,260.0,780.0
169,249.0,498.0
170,260.0,2080.0
171,249.0,1992.0
172,260.0,2340.0
173,249.0,498.0
174,260.0,520.0
175,249.0,0.0
176,259.0,777.0
177,249.0,1494.0
178,259.0,1813.0
179,249.0,249.0
180,258.0,1548.0
181,251.0,2259.0
182,257.0,257.0
183,251.0,502.0
184,256.0,1536.0
185,252.0,504.0
186,255.0,765.0
187,254.0,1016.0
188,254.0,2286.0
189,255.0,0.0
190,252.0,252.0
191,256.0,1280.0
192,252.0,2016.0
193,257.0,1799.0
194,250.0,1750.0
195,258.0,2064.0
196,250.0,1000.0
197,259.0,259.0
198,249.0,996.0
199,260.0,1560.0
200,249.0,0.0
201,260.0,1820.0
202,249.0,1743.0
203,261.0,1827.0
204,249.0,996.0
205,261.0,2349.0
206,250.0,250.0
207,261.0,522.0
208,250.0,2000.0
209,260.0,1040.0
210,251.0,2259.0
211,259.0,518.0
212,252.0,252.0
213,258.0,774.0
214,253.0,253.0
215,257.0,1028.0
216,254.0,762.0
217,256.0,1536.0
218,255.0,2040.0
219,255.0,1020.0
220,256.0,2304.0
221,254.0,254.0
222,257.0,771.0
223,253.0,759.0
224,258.0,258.0
225,252.0,2268.0
226,260.0,780.0
227,251.0,2259.0
228,261.0,783.0
229,251.0,502.0
230,261.0,261.0
231,250.0,0.0
232,261.0,0.0
233,251.0,1506.0
234,262.0,2358.0
235,251.0,1255.0
236,262.0,2358.0
237,251.0,502.0
238,261.0,0.0
239,252.0,2268.0
240,261.0,2349.0
241,252.0,504.0
242,260.0,2340.0
243,254.0,508.0
244,259.0,518.0
245,254.0,762.0
246,258.0,258.0
247,255.0,510.0
248,256.0,2304.0
249,256.0,768.0
250,255.0,255.0
251,257.0,2313.0
252,254.0,1778.0
253,258.0,2064.0
254,253.0,0.0
255,259.0,1813.0
256,251.0,251.0
257,260.0,1820.0
258,251.0,502.0
259,261.0,783.0
260,250.0,1250.0
261,261.0,1827.0
262,250.0,250.0
263,261.0,261.0
264,250.0,1250.0
265,262.0,1834.0
266,250.0,500.0
267,261.0,2088.0
268,250.0,500.0
269,261.0,1044.0
270,251.0,1004.0
271,260.0,1300.0
272,252.0,252.0
273,259.0,2072.0
274,253.0,1012.0
275,258.0,2064.0
276,255.0,1785.0
277,257.0,0.0
278,256.0,256.0
279,256.0,1792.0
280,257.0,1028.0
281,255.0,1785.0
282,258.0,2322.0
283,253.0,759.0
284,259.0,259.0
285,253.0,0.0
286,260.0,1560.0
287,252.0,1512.0
288,260.0,1300.0
289,251.0,1506.0
290,263.0,263.0
291,252.0,0.0
292,263.0,1578.0
293,250.0,1500.0
294,263.0,1841.0
295,251.0,753.0
296,263.0,1578.0
297,252.0,504.0
298,262.0,1572.0
299,253.0,506.0
300,262.0,2358.0
301,253.0,1771.0
302,260.0,2340.0
303,255.0,0.0
304,259.0,1295.0
305,256.0,1024.0
306,258.0,0.0
307,258.0,258.0
308,258.0,1548.0
309,259.0,777.0
310,256.0,1024.0
311,260.0,1820.0
312,254.0,1524.0
313,261.0,1044.0
314,254.0,1778.0
315,263.0,1841.0
316,253.0,2024.0
317,263.0,0.0
318,252.0,1512.0
319,265.0,1325.0
320,252.0,756.0
321,265.0,2385.0
322,253.0,2024.0
323,266.0,0.0
324,253.0,0.0
325,266.0,532.0
326,255.0,2295.0
327,266.0,1596.0
328,256.0,768.0
329,265.0,1590.0
330,257.0,514.0
331,265.0,1855.0
332,258.0,258.0
333,264.0,792.0
334,259.0,777.0
335,263.0,0.0
336,261.0,522.0
337,261.0,522.0
338,262.0,1834.0
339,260.0,1300.0
340,263.0,263.0
341,259.0,2331.0
342,265.0,2385.0
343,258.0,1548.0
344,266.0,2128.0
345,257.0,514.0
346,266.0,1064.0
347,256.0,1792.0
348,267.0,2403.0
349,256.0,512.0
350,268.0,1876.0
351,256.0,256.0
352,268.0,1072.0
353,255.0,1530.0
354,267.0,2136.0
355,256.0,1024.0
356,267.0,2403.0
357,256.0,1792.0
358,267.0,534.0
359,258.0,258.0
360,268.0,536.0
361,260.0,0.0
362,267.0,801.0
363,262.0,1834.0
364,266.0,1330.0
365,263.0,526.0
366,264.0,1584.0
367,264.0,1848.0
368,263.0,1315.0
369,266.0,0.0
370,262.0,524.0
371,267.0,534.0
372,260.0,1300.0
373,268.0,1072.0
374,260.0,1560.0
375,269.0,1076.0
376,259.0,518.0
377,270.0,810.0
378,258.0,2322.0
379,271.0,813.0
380,258.0,1806.0
381,271.0,1897.0
382,258.0,258.0
383,271.0,271.0
384,258.0,2064.0
385,270.0,270.0
386,259.0,518.0
387,269.0,2421.0
388,259.0,1295.0
389,268.0,2412.0
390,260.0,520.0
391,267.0,1869.0
392,261.0,783.0
393,265.0,1855.0
394,262.0,1310.0
395,264.0,792.0
396,264.0,528.0
397,262.0,0.0
398,265.0,1590.0
399,261.0,1566.0
400,267.0,534.0
401,260.0,2340.0
402,267.0,1869.0
403,259.0,777.0
404,269.0,807.0
405,258.0,0.0
406,269.0,0.0
407,258.0,0.0
408,270.0,0.0
